User ID,Age,Gender,Location,Phone Brand,OS,Screen Time (hrs/day),Data Usage (GB/month),Calls Duration (mins/day),Number of Apps Installed,Social Media Time (hrs/day),E-commerce Spend (INR/month),Streaming Time (hrs/day),Gaming Time (hrs/day),Monthly Recharge Cost (INR),Primary Use
U00220,43,Other,Bangalore,Samsung,Android,4.8,22.0,23.9,187.0,3.7,8962.0,6.1,4.8,519.0,Social Media
U00221,37,Female,Ahmedabad,Xiaomi,iOS,,22.0,206.9,,3.6,625.0,3.4,4.1,198.0,Entertainment
,34,Female,Hyderabad,Vivo,iOS,8.2,43.2,30.6,14.0,5.1,1312.0,6.5,3.9,1861.0,Work
U00223,45,Male,Pune,Vivo,iOS,3.9,15.1,68.9,124.0,5.0,1599.0,4.5,1.7,1484.0,Gaming
U00224,26,Female,Lucknow,Oppo,iOS,7.0,27.7,199.0,,3.9,3790.0,5.4,3.2,1004.0,Entertainment
U00225,26,Other,Kolkata,Google Pixel,iOS,9.4,16.1,121.1,52.0,,,1.0,4.4,1882.0,Work
U00226,55,Female,Chennai,Motorola,Android,7.5,4.2,71.0,171.0,1.0,8505.0,4.6,3.7,,Work
U00227,20,Male,Chennai,Realme,Android,4.0,2.5,219.7,83.0,4.3,891.0,0.7,3.4,706.0,Education
U00228,41,Female,Lucknow,Apple,iOS,,38.2,66.3,126.0,3.5,,3.7,4.4,1901.0,Education
U00229,25,Female,Mumbai,Motorola,iOS,6.4,,5.7,168.0,3.4,4312.0,1.1,,651.0,Gaming
U00230,31,Other,Mumbai,Nokia,iOS,9.5,20.0,299.1,185.0,5.2,4643.0,5.7,2.5,529.0,Social Media
U00231,36,Other,Jaipur,Nokia,Android,1.7,1.7,179.2,103.0,3.0,737.0,2.6,2.9,810.0,Entertainment
U00232,24,Male,Lucknow,Samsung,iOS,11.1,31.5,177.7,94.0,3.3,6017.0,1.2,2.3,1413.0,Work
U00233,34,Other,Pune,Oppo,iOS,11.0,16.9,,56.0,4.7,4364.0,7.9,4.4,1038.0,Work
U00234,33,Other,Pune,Vivo,iOS,7.1,29.7,140.9,149.0,3.1,7909.0,4.7,3.9,281.0,Education
U00235,43,Male,Ahmedabad,Xiaomi,iOS,3.8,25.4,66.9,80.0,2.4,824.0,3.4,1.0,1093.0,Education
U00236,20,Other,Chennai,Samsung,iOS,8.5,49.5,199.5,136.0,0.5,8540.0,,4.4,880.0,Social Media
U00237,26,Other,Hyderabad,Realme,Android,,39.0,195.8,14.0,1.8,2268.0,7.2,,669.0,Work
U00238,49,Other,Lucknow,Google Pixel,iOS,7.1,27.5,,182.0,3.5,,7.2,2.5,1342.0,Social Media
U00239,48,Male,Pune,Realme,Android,7.0,28.3,87.1,106.0,5.0,6815.0,2.5,3.4,775.0,Work
U00240,23,Male,Bangalore,Samsung,Android,2.9,47.3,150.7,92.0,4.0,3099.0,2.7,1.9,525.0,Social Media
,23,Male,Delhi,Apple,Android,3.1,,231.2,132.0,3.6,2624.0,2.3,1.6,1594.0,Work
U00242,40,Female,Kolkata,Realme,Android,6.9,16.6,65.1,164.0,1.2,5691.0,4.3,3.3,872.0,Entertainment
U00243,42,Other,Mumbai,Xiaomi,Android,3.4,31.8,212.0,77.0,2.6,,7.4,1.7,1159.0,Social Media
U00244,52,Male,Bangalore,OnePlus,iOS,1.3,,241.0,72.0,0.9,6597.0,1.0,1.0,1841.0,Social Media
U00245,59,Male,Delhi,Google Pixel,Android,10.2,32.6,192.0,175.0,3.6,6366.0,5.5,3.0,1744.0,Social Media
U00246,58,Female,Jaipur,Apple,iOS,11.2,14.3,287.8,106.0,5.7,7811.0,7.7,3.1,363.0,Gaming
U00247,59,Other,Hyderabad,OnePlus,Android,9.9,31.3,236.6,52.0,4.7,5833.0,2.2,0.1,268.0,Education
U00248,59,Male,Kolkata,Oppo,Android,6.4,,232.7,173.0,5.9,5604.0,6.5,3.2,1404.0,Education
U00249,15,Other,Kolkata,Nokia,iOS,9.5,,26.3,22.0,3.1,3896.0,1.3,2.3,782.0,Entertainment
,54,Other,Pune,Oppo,iOS,4.5,42.6,61.8,96.0,1.5,,6.0,0.5,1786.0,Education
U00251,34,Male,Chennai,Oppo,iOS,10.6,28.3,154.5,180.0,4.5,689.0,7.0,,,Education
U00252,19,Male,Hyderabad,Oppo,Android,11.4,21.7,21.3,194.0,4.5,4948.0,4.3,0.0,1343.0,Social Media
U00253,22,Other,Jaipur,Realme,Android,9.3,21.2,227.5,48.0,0.8,7296.0,3.0,5.0,546.0,Work
U00254,41,Other,Jaipur,Google Pixel,iOS,8.0,47.9,210.7,156.0,3.1,7026.0,5.2,2.0,354.0,Work
U00255,50,Other,Jaipur,Nokia,iOS,6.9,15.0,,173.0,2.4,8166.0,4.1,4.8,525.0,Work
U00256,26,Female,Kolkata,Motorola,iOS,2.4,,284.8,134.0,4.8,,5.6,3.7,1629.0,Gaming
U00257,31,Male,Delhi,Motorola,Android,10.4,21.4,60.6,119.0,1.3,248.0,7.4,4.9,1984.0,Education
U00258,27,Other,Delhi,Xiaomi,iOS,4.3,20.1,231.5,29.0,5.3,6540.0,6.3,4.2,1416.0,Entertainment
U00259,54,Male,Kolkata,Realme,iOS,,18.5,75.8,138.0,4.1,6117.0,0.9,3.1,796.0,Work
U00260,43,Female,Ahmedabad,Apple,iOS,10.1,18.9,52.2,32.0,3.0,,3.2,4.9,1716.0,Work
U00261,24,Female,Hyderabad,Samsung,Android,10.3,47.9,271.2,175.0,4.8,,6.5,1.1,367.0,Education
U00262,60,Female,Chennai,Xiaomi,Android,3.1,4.4,,73.0,,5023.0,2.4,1.1,1188.0,Gaming
U00263,38,Other,Jaipur,Google Pixel,Android,,44.3,58.6,58.0,4.1,4357.0,7.9,2.8,1814.0,Social Media
U00264,24,Male,Bangalore,Vivo,iOS,8.4,34.0,295.8,,4.7,9786.0,3.8,3.6,1549.0,Gaming
U00265,34,Male,Delhi,Realme,Android,,12.8,,111.0,3.5,1381.0,8.0,1.8,1500.0,Education
U00266,28,Other,Ahmedabad,Samsung,iOS,8.5,,150.0,142.0,0.9,,6.0,2.8,,Work
,23,Other,Hyderabad,Nokia,Android,,14.0,246.6,,1.1,7727.0,4.8,1.1,555.0,Social Media
,16,Male,Delhi,Apple,Android,9.1,9.9,133.5,89.0,2.0,,4.2,,,Social Media
U00269,19,Other,Kolkata,Apple,iOS,4.8,29.6,50.4,85.0,2.7,3899.0,7.0,0.2,783.0,Work
U00270,57,Male,Lucknow,Vivo,Android,1.6,18.7,220.0,77.0,4.4,1291.0,2.0,,1280.0,Social Media
U00271,17,Male,Lucknow,Vivo,Android,2.5,38.1,270.7,119.0,1.8,,6.4,1.3,408.0,Education
U00272,15,Other,Mumbai,Google Pixel,iOS,10.9,13.5,97.5,132.0,2.5,5377.0,4.6,3.7,1300.0,Social Media
U00273,17,Other,Bangalore,Motorola,iOS,8.7,20.9,21.0,34.0,2.1,1836.0,2.0,3.0,867.0,Social Media
U00274,38,Other,Bangalore,Nokia,iOS,8.6,7.5,69.0,17.0,4.4,4190.0,,4.6,,Work
U00275,39,Other,Ahmedabad,Xiaomi,Android,9.7,13.3,87.6,93.0,1.7,4550.0,3.0,3.9,1461.0,Entertainment
U00276,55,Other,Jaipur,Nokia,Android,1.6,37.6,227.7,126.0,1.8,6117.0,,1.9,1819.0,Entertainment
,19,Female,Ahmedabad,Google Pixel,iOS,7.3,46.6,208.3,,3.8,1010.0,5.3,2.5,921.0,Gaming
U00278,42,Female,Bangalore,OnePlus,iOS,4.2,40.9,158.8,88.0,5.2,6211.0,,2.4,589.0,Education
U00279,19,Female,Kolkata,Samsung,Android,3.7,32.7,194.3,87.0,3.4,1306.0,6.3,2.6,1596.0,Gaming
U00280,30,Other,Pune,Xiaomi,Android,1.3,30.2,93.6,86.0,4.9,9830.0,6.7,,617.0,Social Media
U00281,52,Female,Hyderabad,Xiaomi,Android,3.0,39.5,,,5.8,7988.0,7.5,3.8,1912.0,Gaming
U00282,34,Other,Chennai,Oppo,iOS,8.7,28.5,108.0,39.0,5.3,2493.0,1.0,3.4,702.0,Work
,25,Male,Hyderabad,Oppo,iOS,2.8,31.8,98.3,72.0,3.9,3966.0,0.6,1.3,645.0,Gaming
U00284,23,Female,Kolkata,Nokia,Android,10.0,17.4,61.9,199.0,4.3,1817.0,5.6,2.3,570.0,Social Media
U00285,45,Male,Lucknow,Apple,iOS,10.2,12.4,268.8,,0.9,1432.0,4.2,4.6,268.0,Gaming
U00286,39,Other,Hyderabad,Motorola,Android,10.6,26.3,40.7,20.0,0.9,2643.0,4.2,0.9,1591.0,Work
U00287,46,Male,Jaipur,Samsung,iOS,,1.1,,31.0,4.3,8198.0,5.1,1.3,,Education
U00288,54,Other,Mumbai,Oppo,iOS,5.2,17.9,288.3,164.0,4.5,4274.0,,0.9,999.0,Work
U00289,45,Other,Bangalore,Samsung,iOS,,13.9,221.0,16.0,,6975.0,4.8,2.5,1767.0,Education
U00290,35,Male,Ahmedabad,OnePlus,Android,,34.1,155.0,,5.8,735.0,0.8,2.4,1683.0,Entertainment
U00291,30,Female,Pune,Xiaomi,Android,7.4,26.6,15.7,82.0,4.1,9911.0,3.2,3.8,,Gaming
U00292,38,Male,Delhi,Vivo,iOS,9.3,11.4,51.1,125.0,2.8,2430.0,0.9,,637.0,Education
U00293,52,Female,Delhi,Samsung,iOS,8.2,14.1,128.6,53.0,4.1,7626.0,3.1,,1477.0,Gaming
U00294,37,Female,Hyderabad,Xiaomi,Android,5.7,42.7,287.5,114.0,,1074.0,6.8,1.0,273.0,Gaming
U00295,20,Other,Hyderabad,Motorola,Android,,10.2,287.1,,6.0,479.0,6.1,4.2,1184.0,Education
U00296,47,Other,Bangalore,OnePlus,Android,5.5,42.2,97.5,147.0,1.0,6769.0,7.5,2.7,1703.0,Education
U00297,34,Male,Kolkata,Google Pixel,Android,3.7,11.1,122.3,99.0,5.8,1387.0,5.6,3.5,1431.0,Entertainment
U00298,38,Other,Chennai,Apple,Android,,16.6,54.1,53.0,,4632.0,5.2,1.7,1522.0,Gaming
U00299,41,Male,Ahmedabad,Apple,iOS,11.9,,32.5,,5.0,4009.0,7.0,1.8,1491.0,Education
U00300,39,Female,Jaipur,Vivo,Android,3.4,18.7,141.4,165.0,2.9,623.0,,3.3,1426.0,Education
U00301,53,Male,Kolkata,Nokia,iOS,11.1,31.4,160.3,10.0,0.8,1086.0,6.7,2.2,1074.0,Education
U00302,50,Female,Ahmedabad,Samsung,iOS,7.0,37.5,250.4,49.0,4.2,7733.0,7.8,1.5,1621.0,Social Media
U00303,16,Male,Bangalore,Oppo,iOS,2.1,7.4,279.6,188.0,0.7,,,0.2,1344.0,Entertainment
U00304,25,Other,Bangalore,OnePlus,Android,5.7,4.6,279.5,88.0,3.0,,3.8,2.6,1330.0,Entertainment
U00305,41,Other,Bangalore,Realme,iOS,4.7,12.3,132.9,169.0,3.3,5953.0,7.5,2.6,415.0,Education
U00306,46,Female,Hyderabad,Apple,Android,2.1,,210.7,154.0,3.7,8014.0,1.5,2.7,984.0,Work
,29,Male,Bangalore,OnePlus,iOS,3.0,46.4,244.8,59.0,1.9,6411.0,4.3,1.3,219.0,Education
U00308,49,Female,Lucknow,Realme,iOS,,22.2,127.2,12.0,4.6,7979.0,2.3,4.3,618.0,Gaming
,50,Female,Delhi,Samsung,iOS,10.9,15.0,238.0,56.0,1.7,605.0,4.3,,1051.0,Social Media
U00310,25,Male,Bangalore,Nokia,Android,6.2,22.1,91.1,110.0,1.4,6597.0,2.1,3.7,912.0,Social Media
U00311,36,Female,Mumbai,Samsung,iOS,6.9,18.3,255.5,63.0,4.8,7078.0,5.8,2.9,1016.0,Work
U00312,21,Other,Ahmedabad,Oppo,Android,,24.6,,53.0,1.7,2344.0,3.5,,712.0,Work
U00313,45,Male,Bangalore,OnePlus,iOS,10.6,27.0,236.0,44.0,1.9,3040.0,1.2,2.5,1564.0,Education
U00314,60,Male,Jaipur,Motorola,iOS,,37.8,162.4,103.0,1.9,4389.0,5.5,,1217.0,Work
U00315,22,Other,Hyderabad,Oppo,Android,1.2,34.9,34.7,39.0,2.0,8410.0,2.3,4.2,1723.0,Entertainment
U00316,35,Male,Jaipur,Vivo,Android,11.7,5.2,100.0,96.0,1.7,,,3.0,1197.0,Entertainment
,50,Other,Hyderabad,Vivo,Android,6.6,44.5,288.4,126.0,4.1,1187.0,6.5,0.0,,Gaming
U00318,20,Male,Pune,Realme,iOS,11.0,38.4,16.6,117.0,1.2,7812.0,1.6,4.7,975.0,Entertainment
,41,Other,Chennai,Motorola,iOS,11.3,46.3,169.2,,5.1,6348.0,3.8,0.9,975.0,Entertainment
U00320,40,Female,Kolkata,Samsung,iOS,,23.2,159.0,,5.2,9889.0,1.3,,931.0,Social Media
U00321,27,Other,Pune,Vivo,Android,5.1,36.5,,151.0,2.3,6454.0,4.2,4.4,358.0,Entertainment
U00322,52,Male,Kolkata,Xiaomi,Android,5.1,16.6,10.2,109.0,1.7,9210.0,3.1,2.7,575.0,Gaming
U00323,30,Male,Pune,Samsung,iOS,2.9,22.9,160.6,,2.0,2543.0,1.1,1.5,1970.0,Entertainment
U00324,49,Female,Bangalore,Motorola,iOS,9.2,7.3,,175.0,1.3,3303.0,3.4,0.5,415.0,Work
U00325,59,Male,Ahmedabad,Google Pixel,Android,3.8,23.4,223.8,82.0,0.7,1029.0,2.5,4.9,1270.0,Work
U00326,16,Female,Bangalore,Vivo,Android,3.0,48.6,117.7,131.0,5.2,4244.0,2.3,2.6,727.0,Social Media
U00327,47,Other,Pune,Apple,Android,2.2,37.2,98.8,86.0,4.3,1185.0,,3.3,512.0,Entertainment
U00328,39,Other,Lucknow,Apple,iOS,1.9,20.2,279.8,24.0,4.5,,3.7,4.2,1185.0,Work
,19,Female,Delhi,Nokia,Android,1.1,29.9,98.1,69.0,,5432.0,7.6,2.7,792.0,Gaming
U00330,40,Female,Kolkata,OnePlus,iOS,9.1,37.3,138.2,,1.4,643.0,6.2,4.4,1581.0,Gaming
U00331,35,Other,Mumbai,Vivo,iOS,3.9,,144.5,164.0,1.1,865.0,1.9,3.3,1716.0,Education
U00332,25,Female,Ahmedabad,Vivo,Android,11.0,47.9,265.7,64.0,2.7,4924.0,,2.0,1812.0,Entertainment
U00333,50,Female,Pune,Google Pixel,Android,5.7,49.1,252.0,166.0,5.9,5660.0,2.3,4.6,1615.0,Gaming
U00334,25,Other,Pune,Vivo,iOS,4.8,32.1,216.9,146.0,2.0,6665.0,3.3,,481.0,Education
U00335,45,Female,Pune,Oppo,Android,1.6,24.8,74.7,138.0,3.3,2012.0,7.5,2.8,1546.0,Education
U00336,51,Male,Ahmedabad,Oppo,Android,4.0,29.4,27.7,150.0,3.1,3873.0,2.6,4.3,,Entertainment
U00337,34,Male,Delhi,Motorola,Android,,34.4,176.7,135.0,5.1,5017.0,5.4,4.6,625.0,Entertainment
U00338,59,Female,Chennai,Oppo,iOS,,46.7,233.0,23.0,3.0,7990.0,8.0,4.5,730.0,Social Media
U00339,58,Male,Hyderabad,Realme,Android,11.4,11.1,78.9,77.0,3.9,7072.0,,0.8,797.0,Work
U00340,35,Male,Bangalore,Oppo,iOS,10.1,10.0,248.8,136.0,3.6,7334.0,1.4,1.0,1638.0,Gaming
U00341,24,Other,Delhi,Samsung,iOS,5.1,12.6,120.7,19.0,5.9,1546.0,1.4,4.8,704.0,Social Media
U00342,59,Other,Bangalore,Vivo,iOS,8.1,11.5,261.4,178.0,1.1,2371.0,8.0,0.4,769.0,Education
U00343,36,Female,Kolkata,Nokia,Android,10.3,2.8,90.2,,,4561.0,2.9,0.6,111.0,Gaming
U00344,50,Male,Mumbai,Xiaomi,iOS,9.5,41.5,48.5,174.0,2.8,9353.0,2.4,3.9,655.0,Social Media
U00345,51,Female,Lucknow,Motorola,iOS,9.9,46.4,245.5,,4.7,1239.0,2.3,2.5,1041.0,Work
U00346,31,Other,Bangalore,Realme,Android,4.2,,228.0,170.0,2.7,9848.0,,1.9,1375.0,Education
U00347,38,Male,Pune,Vivo,Android,11.9,,13.2,168.0,4.7,3302.0,5.9,2.3,113.0,Gaming
U00348,47,Male,Chennai,Realme,Android,,27.9,34.3,,2.8,3132.0,5.4,3.4,665.0,Work
U00349,58,Other,Pune,Xiaomi,iOS,,17.6,165.5,68.0,,6788.0,1.8,2.2,868.0,Education
U00350,41,Other,Hyderabad,Nokia,Android,7.7,,194.3,31.0,1.1,6911.0,5.3,0.7,207.0,Social Media
U00351,35,Male,Delhi,Motorola,Android,8.1,31.1,62.1,,,4995.0,5.3,0.3,,Entertainment
U00352,34,Male,Ahmedabad,Motorola,iOS,6.4,27.2,193.5,83.0,2.4,571.0,2.5,,426.0,Gaming
U00353,17,Male,Bangalore,Google Pixel,Android,11.7,40.2,252.0,142.0,3.9,8459.0,6.5,2.1,417.0,Education
U00354,57,Male,Chennai,Vivo,iOS,5.1,,103.5,13.0,,5617.0,1.5,2.4,360.0,Gaming
U00355,22,Male,Mumbai,Xiaomi,iOS,7.6,38.4,73.9,,5.0,639.0,6.0,2.9,1976.0,Entertainment
U00356,54,Male,Pune,Apple,iOS,6.4,41.0,114.8,20.0,5.5,5010.0,3.7,1.1,653.0,Social Media
U00357,46,Other,Pune,Nokia,Android,11.5,33.3,53.7,179.0,5.2,3928.0,5.7,2.5,389.0,Entertainment
U00358,25,Female,Kolkata,Vivo,Android,5.8,,66.9,21.0,1.5,1121.0,4.9,0.8,1888.0,Work
U00359,31,Other,Jaipur,Apple,Android,9.6,,218.8,19.0,3.2,578.0,1.2,2.2,1037.0,Work
U00360,47,Male,Pune,OnePlus,iOS,2.7,44.9,279.4,108.0,3.6,7854.0,3.8,1.3,211.0,Social Media
U00361,53,Female,Hyderabad,Nokia,Android,11.7,34.3,210.6,63.0,3.4,7823.0,4.3,4.0,1375.0,Education
U00362,43,Female,Delhi,Apple,iOS,10.0,47.5,88.8,151.0,5.3,1875.0,1.8,3.8,181.0,Entertainment
U00363,49,Female,Bangalore,Xiaomi,iOS,5.5,,285.1,116.0,3.2,3253.0,7.1,4.2,247.0,Social Media
U00364,31,Female,Kolkata,Vivo,iOS,8.6,42.5,290.1,182.0,1.7,4949.0,1.5,4.5,326.0,Gaming
U00365,59,Other,Jaipur,Nokia,iOS,5.3,7.0,292.6,,,3150.0,,3.3,,Social Media
U00366,59,Other,Bangalore,OnePlus,iOS,9.7,45.2,70.1,48.0,5.9,5121.0,6.7,2.5,681.0,Gaming
U00367,27,Male,Mumbai,Vivo,iOS,9.3,12.3,111.6,,5.9,9661.0,5.3,1.5,1634.0,Work
U00368,56,Male,Kolkata,Xiaomi,Android,4.1,29.5,59.4,95.0,6.0,4047.0,,0.6,898.0,Social Media
U00369,19,Other,Delhi,Vivo,iOS,6.5,11.9,167.3,92.0,4.1,1710.0,2.7,2.2,295.0,Education
,32,Female,Delhi,Realme,iOS,2.9,,101.2,98.0,2.3,4794.0,,4.4,1300.0,Social Media
U00371,49,Female,Hyderabad,OnePlus,Android,7.2,3.6,200.6,43.0,4.6,1912.0,3.8,0.3,1150.0,Social Media
,44,Other,Chennai,Xiaomi,Android,4.0,46.0,233.3,28.0,5.3,7252.0,6.3,3.1,1371.0,Entertainment
U00373,50,Other,Mumbai,Nokia,iOS,5.7,8.3,28.0,11.0,,2500.0,6.2,4.8,322.0,Entertainment
U00374,56,Female,Delhi,Motorola,iOS,,1.9,27.8,103.0,2.1,889.0,3.9,0.4,1231.0,Work
U00375,25,Other,Jaipur,Google Pixel,Android,3.1,,222.7,198.0,2.9,2628.0,2.0,3.4,1860.0,Education
,21,Male,Delhi,Nokia,iOS,11.8,10.3,144.3,124.0,5.0,3120.0,0.8,2.5,1012.0,Education
U00377,32,Female,Kolkata,Oppo,Android,,7.1,70.1,140.0,4.7,2214.0,7.4,1.7,789.0,Education
U00378,39,Male,Hyderabad,Nokia,iOS,8.3,36.4,245.8,77.0,2.8,9856.0,4.6,1.9,,Social Media
U00379,48,Female,Mumbai,OnePlus,iOS,8.5,20.9,184.1,78.0,2.1,8186.0,7.2,3.3,188.0,Gaming
U00380,28,Other,Hyderabad,Vivo,Android,10.0,2.7,104.9,66.0,0.6,4988.0,,1.5,1802.0,Social Media
U00381,50,Male,Jaipur,OnePlus,Android,10.3,3.4,231.7,80.0,2.7,1729.0,4.6,1.0,1280.0,Entertainment
U00382,42,Female,Kolkata,Realme,Android,3.1,30.0,,68.0,5.3,3228.0,5.9,0.0,539.0,Social Media
U00383,57,Other,Mumbai,OnePlus,iOS,4.7,8.2,193.8,186.0,1.5,8126.0,2.8,0.1,764.0,Entertainment
,23,Male,Delhi,Xiaomi,iOS,10.7,36.7,252.5,84.0,1.2,1654.0,4.6,1.6,1798.0,Social Media
U00385,38,Male,Bangalore,Samsung,iOS,4.2,33.6,15.6,193.0,4.3,7485.0,0.6,0.6,,Social Media
U00386,57,Male,Ahmedabad,Nokia,Android,11.6,10.1,29.5,61.0,5.8,1623.0,6.1,1.6,,Entertainment
U00387,16,Other,Jaipur,OnePlus,iOS,1.8,8.4,127.0,200.0,2.5,7755.0,3.6,2.2,1845.0,Gaming
U00388,35,Other,Kolkata,Nokia,Android,2.2,4.6,216.6,27.0,,,4.6,4.7,1298.0,Education
U00389,41,Male,Bangalore,Samsung,iOS,5.4,36.7,,55.0,2.4,8944.0,6.7,1.5,1954.0,Gaming
,42,Male,Kolkata,Vivo,iOS,7.4,42.1,203.1,39.0,2.6,947.0,1.7,2.8,208.0,Entertainment
,55,Male,Chennai,Nokia,iOS,1.7,46.6,14.2,77.0,4.4,5200.0,7.4,2.3,983.0,Work
U00392,26,Other,Mumbai,Vivo,Android,4.3,22.4,82.4,18.0,,2430.0,3.4,0.0,,Entertainment
U00393,49,Female,Bangalore,OnePlus,iOS,3.9,11.0,151.1,57.0,2.9,8521.0,4.6,3.6,609.0,Gaming
U00394,26,Other,Delhi,Oppo,Android,9.0,16.1,290.8,181.0,1.9,9051.0,3.6,1.0,222.0,Education
U00395,36,Other,Chennai,Samsung,iOS,10.8,5.3,52.5,125.0,3.8,9878.0,6.6,4.1,1476.0,Social Media
U00396,38,Female,Jaipur,Realme,iOS,3.8,39.1,201.5,162.0,4.1,5268.0,1.0,,,Social Media
U00397,48,Other,Delhi,Samsung,iOS,9.2,36.9,105.4,172.0,3.3,5567.0,6.4,1.5,887.0,Social Media
,17,Other,Pune,Samsung,Android,3.4,,76.0,,1.6,4666.0,7.8,3.6,269.0,Gaming
U00399,20,Male,Bangalore,Motorola,iOS,9.2,35.7,130.7,60.0,2.0,7998.0,5.7,0.7,847.0,Entertainment
U00400,16,Male,Lucknow,Google Pixel,Android,10.5,11.1,264.7,13.0,5.8,3720.0,3.5,4.8,,Work
U00401,43,Male,Hyderabad,Google Pixel,Android,2.8,20.7,54.1,22.0,2.5,577.0,5.3,3.7,1416.0,Social Media
U00402,58,Male,Mumbai,Apple,Android,7.7,2.6,255.0,,2.1,,2.4,3.9,1651.0,Entertainment
U00403,60,Female,Hyderabad,Realme,Android,8.4,11.8,291.5,171.0,0.6,7149.0,5.5,1.8,,Work
,39,Male,Pune,Google Pixel,iOS,4.3,,145.2,101.0,3.3,9156.0,2.9,4.4,512.0,Gaming
U00405,56,Other,Lucknow,Samsung,iOS,8.2,24.9,73.5,97.0,1.5,2913.0,7.7,,249.0,Education
U00406,35,Other,Kolkata,Vivo,Android,8.7,36.8,,130.0,3.8,8845.0,,2.0,1647.0,Entertainment
,35,Female,Ahmedabad,Motorola,iOS,7.5,43.1,283.8,46.0,1.5,6544.0,3.9,3.3,1016.0,Gaming
U00408,34,Other,Mumbai,Google Pixel,Android,5.9,21.8,167.3,16.0,2.5,1327.0,2.5,4.4,590.0,Work
U00409,30,Female,Ahmedabad,Realme,Android,11.2,17.6,,146.0,1.0,669.0,6.2,2.4,1823.0,Education
U00410,50,Male,Bangalore,OnePlus,iOS,,47.5,36.5,139.0,3.4,6123.0,2.4,4.1,236.0,Social Media
U00411,32,Female,Jaipur,Apple,iOS,,,,61.0,1.7,4370.0,1.3,4.9,939.0,Social Media
U00412,53,Male,Hyderabad,Nokia,iOS,11.5,39.3,,191.0,3.2,7747.0,6.5,1.5,1346.0,Entertainment
U00413,46,Other,Bangalore,Oppo,iOS,4.0,20.6,79.6,109.0,,2540.0,1.1,0.7,361.0,Social Media
U00414,56,Female,Hyderabad,Nokia,Android,4.5,1.9,149.0,25.0,2.7,,1.1,0.8,,Gaming
U00415,54,Female,Lucknow,Apple,iOS,11.7,21.6,143.2,55.0,3.4,4023.0,6.3,,1656.0,Gaming
U00416,55,Female,Ahmedabad,OnePlus,iOS,10.8,46.0,20.8,,4.0,,1.0,2.0,191.0,Entertainment
U00417,55,Female,Kolkata,Apple,Android,2.9,17.9,12.6,28.0,2.4,,7.3,2.9,1512.0,Social Media
U00418,53,Male,Hyderabad,Vivo,Android,11.4,3.6,196.3,11.0,5.4,346.0,2.6,,1078.0,Social Media
U00419,44,Other,Pune,Xiaomi,iOS,4.6,9.6,239.9,91.0,1.4,6773.0,4.1,2.7,535.0,Entertainment
U00420,30,Other,Pune,Vivo,iOS,,,9.5,115.0,3.3,892.0,5.9,4.2,1639.0,Education
U00421,54,Female,Kolkata,Google Pixel,iOS,7.2,23.3,128.5,24.0,,4910.0,2.6,,1880.0,Gaming
,20,Female,Pune,Xiaomi,iOS,5.3,22.3,196.6,,,108.0,3.6,1.3,,Entertainment
U00423,49,Female,Delhi,Samsung,Android,6.6,23.5,203.0,199.0,4.4,4380.0,2.2,4.8,,Gaming
U00424,32,Female,Kolkata,Nokia,iOS,5.9,6.0,234.2,121.0,5.5,5403.0,0.8,2.1,631.0,Education
U00425,39,Female,Delhi,OnePlus,Android,11.4,17.4,29.6,66.0,5.1,9783.0,,0.3,,Entertainment
U00426,58,Male,Chennai,OnePlus,Android,3.8,,190.5,99.0,,,7.4,0.9,524.0,Work
U00427,33,Female,Jaipur,Apple,Android,7.7,18.7,189.4,,1.8,8766.0,5.1,1.6,1212.0,Gaming
U00428,37,Female,Chennai,Google Pixel,iOS,7.8,,190.0,31.0,5.1,7441.0,3.4,0.3,,Entertainment
,42,Female,Delhi,OnePlus,Android,5.4,48.3,280.7,23.0,3.5,8797.0,6.3,1.3,1786.0,Work
U00430,28,Other,Kolkata,OnePlus,Android,,25.4,128.5,43.0,2.5,8489.0,7.6,1.3,1664.0,Gaming
U00431,56,Female,Bangalore,Nokia,Android,2.5,6.0,173.2,42.0,5.6,,6.8,2.9,829.0,Entertainment
U00432,50,Other,Lucknow,Apple,iOS,4.6,18.2,216.6,191.0,2.4,6884.0,6.9,,1998.0,Education
U00433,35,Other,Ahmedabad,Xiaomi,iOS,,22.1,,190.0,2.8,7460.0,4.4,4.8,1960.0,Work
,49,Other,Bangalore,OnePlus,iOS,7.5,,107.6,154.0,3.3,2252.0,5.9,3.7,331.0,Education
U00435,21,Female,Kolkata,Google Pixel,iOS,4.6,28.4,99.4,103.0,0.9,1233.0,4.6,1.1,1317.0,Gaming
U00436,38,Male,Bangalore,Vivo,iOS,3.2,25.2,66.9,121.0,1.1,8121.0,1.6,3.4,1469.0,Entertainment
U00437,52,Other,Kolkata,Realme,Android,9.5,9.5,174.6,86.0,0.7,5434.0,6.8,,1012.0,Entertainment
U00438,58,Other,Hyderabad,Samsung,iOS,5.7,10.2,265.4,125.0,3.9,4095.0,,4.0,1418.0,Entertainment
U00439,21,Other,Chennai,Google Pixel,Android,8.8,,,73.0,1.0,2018.0,4.8,2.4,119.0,Education
U00440,17,Male,Pune,OnePlus,iOS,4.8,33.8,12.4,86.0,2.4,4220.0,4.2,1.2,1524.0,Social Media
,21,Male,Kolkata,OnePlus,iOS,,23.3,100.6,13.0,2.6,8849.0,5.4,0.1,327.0,Gaming
